"","Time","MAT5180","MAT 86-15","WAPLS 51-80","WAPLS 86-15","WA5180","WA 86-15"
"50",5571,9.1674446182,9.8645001572,10.1051981738604,10.6863478650188,10.1051981738684,10.6863478650264
"51",5621,10.1942779626,10.898333508,10.063546698325,10.6490388994993,10.0635466983329,10.6490388995068
"52",5766,9.792944621,10.469611281,9.20960805065349,9.81226978831454,9.20960805065997,9.81226978832078
"53",5895,8.0875001406,8.867722368,8.41998658929463,9.02724461258878,8.41998658929982,9.02724461259379
"54",6013,7.5867223564,8.3679445894,8.3242523604107,8.93737233003882,8.32425236041573,8.93737233004369
"55",6122,7.2490001302,8.087000136,8.6882537870414,9.29069781586703,8.68825378704704,9.29069781587246
"56",6207,7.9050557058,8.619000141,10.7841060325141,11.3609116855004,10.7841060325231,11.3609116855091
"57",6300,8.4865557074,9.212666812,9.59192727603916,10.1910193770078,9.59192727604628,10.1910193770146
"58",6393,7.7418334632,8.5250556956,8.70679802354415,9.30122714266058,8.70679802354981,9.30122714266602
"59",6496,8.6915557106,9.4637779376,9.31738249285715,9.90561402930038,9.31738249286381,9.90561402930678
"60",6577,6.9477779062,7.709444574,9.66066357516346,10.2540168313658,9.66066357517069,10.2540168313727
"61",6696,6.9894445618,7.81305568,8.96484896249485,9.55166462595651,8.96484896250093,9.55166462596234
"62",6791,8.374222374,9.135889042,9.72461898993017,10.3045247346635,9.72461898993751,10.3045247346705
"63",6912,6.7797223446,7.590166786,8.98229576276556,9.57814208000089,8.98229576277167,9.57814208000677
"64",7134,6.768055674,7.5339445732,9.5656320225425,10.1571691636168,9.56563202254957,10.1571691636236
"65",7350,7.8160001412,8.571277919,9.82046405115764,10.4125913450075,9.82046405116513,10.4125913450147
"66",7438,7.4169445744,8.226333475,9.06271277777435,9.65466074742945,9.06271277778059,9.65466074743544
"67",7567,7.1258334622,7.906500133,9.48229348633266,10.0759174911387,9.48229348633959,10.0759174911453
"68",7713,6.8587223416,7.661722352,9.03409001062489,9.63141153288735,9.03409001063109,9.63141153289331
"69",7773,7.8160001412,8.571277919,9.7303574381404,10.3185612810483,9.73035743814775,10.3185612810554
"70",7832,8.0248334574,8.7544446022,9.37856858831347,9.97590228909669,9.37856858832023,9.97590228910319
"71",7947,6.221944552,6.9992223376,9.36698529717998,9.95616233028428,9.36698529718672,9.95616233029074
"72",8061,9.3518890374,10.053722393,8.18718209214076,8.82223732243023,8.18718209214557,8.82223732243492
"73",8174,7.3785001372,8.0806667988,10.8164625578299,11.3967553284764,10.8164625578391,11.3967553284851
"74",8246,6.8648890012,7.6083334644,10.1020601358745,10.6765952309139,10.1020601358825,10.6765952309215
"75",8368,10.6891668288,11.3098890846,9.63273567449389,10.2225448743943,9.63273567450107,10.2225448744011
"76",8459,3.089722278,3.9397222918,8.40533403823884,9.00166855738468,8.40533403824401,9.00166855738966
"77",8512,9.9440557214,10.5601668382,7.82416642191539,8.44263956695256,7.82416642191959,8.44263956695665
"78",8517,11.2878890706,11.924666872,8.36378565470714,8.97271833415949,8.36378565471224,8.97271833416442
"79",8568,5.2553889972,5.8973889768,6.64690898268656,7.2684299724857,6.64690898268883,7.26842997248797
"80",8599,5.2553889972,5.8973889768,7.11979624697425,7.74294044301667,7.11979624697729,7.74294044301969
"81",8641,6.3794445694,7.0325001146,7.72829894024616,8.3464474366406,7.72829894025021,8.34644743664455
"82",8652,6.5273334584,7.1836667886,7.41988358377552,8.03345496434417,7.41988358377906,8.03345496434764
"83",8706,6.3794445694,7.0325001146,7.08869221816596,7.7067893571497,7.08869221816896,7.70678935715265
"84",8767,5.2553889972,5.8973889768,6.83023055328405,7.45642789045074,6.83023055328662,7.4564278904533
"85",8889,8.3556112562,9.0604446072,7.73609824693821,8.35453051391026,7.73609824694227,8.35453051391423
"86",9011,3.6812222996,4.386611179,6.58951670245292,7.21839680160151,6.58951670245509,7.2183968016037
"87",9048,4.494166756,5.1976667512,7.01003305653462,7.62913632112631,7.01003305653748,7.62913632112914
"88",9096,5.0676112062,5.701777874,6.71860535980179,7.34364210204585,6.71860535980417,7.34364210204823
"89",9121,5.422111222,6.0694445444,7.48968215214258,8.09912793123245,7.48968215214623,8.09912793123602
"90",9181,5.6452778934,6.2898334336,6.86932407912771,7.49498220382115,6.86932407913034,7.49498220382377
"91",9205,3.6563334126,4.363000069,7.86752404712538,8.49150246045318,7.86752404712966,8.49150246045736
"92",9300,3.3701111838,4.0625556134,6.77519230753463,7.39650847202504,6.7751923075371,7.39650847202752
"93",9313,2.7283889466,3.4912222758,6.95441465328892,7.58617745426193,6.95441465329169,7.58617745426469
"94",9325,4.469277869,5.1740556412,6.89485026827189,7.51911452279374,6.89485026827457,7.5191145227964
"95",9350,4.469277869,5.1740556412,7.43253519580098,8.04887637670129,7.43253519580454,8.04887637670478
"96",9374,5.1110001062,5.7453889788,6.91123292725582,7.5333830137253,6.91123292725852,7.53338301372799
"97",9387,5.1110001062,5.7453889788,7.52526803582982,8.14083332500792,7.52526803583353,8.14083332501156
"98",9411,3.3701111838,4.0625556134,7.28616527831796,7.90438634839573,7.28616527832127,7.90438634839899
"99",9423,5.4253889976,6.0760556578,7.91953606053356,8.53125300845556,7.91953606053792,8.53125300845981
"100",9447,3.3701111838,4.0625556134,6.64719689008659,7.27766285751783,6.64719689008886,7.27766285752012
"101",9470,4.3013334254,4.94094452,7.17333253176006,7.78973648865029,7.1733325317632,7.78973648865337
"102",9482,3.3452222968,4.0389445034,6.54316229993873,7.1631387920299,6.54316229994083,7.163138792032
"103",9517,4.469277869,5.1740556412,6.61214047442769,7.24379019451092,6.6121404744299,7.24379019451315
"104",9540,3.3452222968,4.0389445034,4.83219653082924,5.49471766245942,4.83219653082852,5.49471766245892
"105",9576,4.2851111954,5.024333427,7.66023696282716,8.27281992307064,7.6602369628311,8.27281992307448
"106",9588,4.6157223168,5.271611199,7.73041408466861,8.34394573865263,7.73041408467267,8.34394573865658
"107",9601,3.3452222968,4.0389445034,6.34766737319006,6.9760805774368,6.34766737319183,6.97608057743861
"108",9638,3.3452222968,4.0389445034,6.05932013622532,6.70153288348067,6.05932013622662,6.70153288348206
"109",9662,4.9268334326,5.5956667646,7.60614985899215,8.21116066899394,7.606149858996,8.21116066899768
"110",9728,3.6596111882,4.3696111824,6.64809932626939,7.27746785834834,6.64809932627166,7.27746785835063
"111",9794,3.6596111882,4.3696111824,6.6194074883252,7.25117976409577,6.61940748832742,7.25117976409801
"112",9885,4.6157223168,5.271611199,7.40200139207724,8.01376844580917,7.40200139208075,8.01376844581261
"113",9951,3.6596111882,4.3696111824,6.23775958797352,6.87447103942258,6.23775958797512,6.87447103942424
"114",10019,4.3013334254,4.94094452,6.25063360538741,6.88921938453124,6.25063360538903,6.88921938453293
"115",10191,2.7283889466,3.4912222758,4.86214811689759,5.52102828949551,4.86214811689692,5.52102828949505
"116",10385,2.7283889466,3.4912222758,5.4348530196147,6.07817060185784,5.43485301961497,6.07817060185825
"117",10488,2.5793889498,3.3141111618,4.45733013392524,5.10413523726252,4.4573301339239,5.10413523726141
"118",10750,1.3648333626,2.0822222594,0.199863371988482,0.875905493415923,0.199863371980138,0.875905493408206
"119",10957,-3.1647778284,-2.7200000614,-6.40742157490314,-5.67714632132772,-6.40742157492236,-5.67714632134567
"120",11043,-2.3951111574,-1.9538889282,-5.18419330330359,-4.46782489855617,-5.18419330332079,-4.46782489857224
"121",11228,-2.991333382,-2.540611174,-6.81378234932578,-6.08059510895851,-6.81378234934566,-6.0805951089771
"122",11317,-3.4920556092,-3.0136667264,-6.03829163127642,-5.30744949476122,-6.03829163129502,-5.3074494947786
"123",11467,-3.1640556022,-2.707166731,-5.80960899175241,-5.08515954516686,-5.80960899177064,-5.08515954518389
"124",11947,-2.6117222678,-2.1675000454,-5.81802252503899,-5.09815270961773,-5.81802252505723,-5.09815270963478
"125",12070,-3.215888942,-2.7438333836,-5.32767891344487,-4.59753241760809,-5.32767891346231,-4.59753241762436
