"","site.name","lat","long","51.80","86.15","Abies","Acer","Alnus rubra","Alnus rugosa","AlnusXC","Aquifoliaceae","Arceuthobium","Artemisia","Asteraceae","Betula","Brassicaceae","Cactaceae","Carya","Caryophyllaceae","Castanea","Celtis","Cephalanthus","Chenopodiaceae/Amaranthaceae","Chrysolepis/Lithocarpus","Corylus","Cupressaceae","Cyperaceae","Dryas","Ephedra","Ericaceae","Fagus","Fraxinus nigra","Fraxinus pennsylvanica/americana","Iva","Juglans","Larix/Pseudotsuga","Larrea","Liquidambar","Minor Forbs","Myricaceae","Nyssa","Ostrya/Carpinus","Oxyria","Papaveraceae","Picea","Pinus diploxylon","Pinus haploxylon","Pinus undifferentiated","Plantaginaceae","Platanus","Poaceae","Poaeceae","Populus","Prosopis","Pteridium","Quercus","Rosaceae","Salix","Sarcobatus","Saxifraga","Sphagnum","Taxodium","Tilia","Total Fraxinus (sum of nigra/penn/undiff)","Total Lycopodium","Tsuga heterophylla","Tsuga mertensiana","Tsuga undifferentiated","Ulmus"
"1667","Haleakalā Volcano 10J",20.741279,-156.134138,22.1541670269436,22.6475003666348,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1668","Haleakalā Volcano 10K",20.741776,-156.133915,22.1541670269436,22.6475003666348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1669","Haleakalā Volcano 10L",20.742187,-156.133745,22.1541670269436,22.6475003666348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1670","Haleakalā Volcano 10M",20.742689,-156.133706,22.1541670269436,22.6475003666348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1671","Haleakalā Volcano 10N",20.743168,-156.132977,22.1541670269436,22.6475003666348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1672","Haleakalā Volcano 10O",20.743865,-156.132846,22.1541670269436,22.6475003666348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1673","Haleakalā Volcano 10P",20.744649,-156.133057,22.1541670269436,22.6475003666348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"1674","Haleakalā Volcano 10Q",20.745142,-156.132865,22.1541670269436,22.6475003666348,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1675","Haleakalā Volcano 10R",20.745604,-156.132641,22.1541670269436,22.6475003666348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"1676","Haleakalā Volcano 11B",20.736566,-156.141953,22.1541670269436,22.6475003666348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1677","Haleakalā Volcano 11K",20.742535,-156.139302,22.1541670269436,22.6475003666348,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,9,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,57,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1678","Haleakalā Volcano 11L",20.742817,-156.139196,22.1541670269436,22.6475003666348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1679","Haleakalā Volcano 11M",20.743308,-156.138974,22.1541670269436,22.6475003666348,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,30,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
"1680","Haleakalā Volcano 11N",20.743756,-156.138738,22.1541670269436,22.6475003666348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1681","Haleakalā Volcano 11O",20.744243,-156.138662,22.1541670269436,22.6475003666348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,45,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1682","Haleakalā Volcano 11P",20.744716,-156.138274,22.1541670269436,22.6475003666348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1683","Haleakalā Volcano 11Q",20.745114,-156.138227,22.1541670269436,22.6475003666348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1684","Haleakalā Volcano 11R",20.74572,-156.13795,22.1541670269436,22.6475003666348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"1685","Haleakalā Volcano 12K",20.743718,-156.14245,22.1541670269436,22.6475003666348,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,282,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"1686","Haleakalā Volcano 12L",20.744103,-156.142431,22.1541670269436,22.6475003666348,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,364,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1687","Haleakalā Volcano 12M",20.744621,-156.142208,22.1541670269436,22.6475003666348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1688","Haleakalā Volcano 12N",20.74507,-156.142168,22.1541670269436,22.6475003666348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1689","Haleakalā Volcano 12O",20.745544,-156.142431,22.1541670269436,22.6475003666348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,180,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1690","Haleakalā Volcano 12P",20.745928,-156.141989,22.1541670269436,22.6475003666348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1691","Haleakalā Volcano 12Q",20.746528,-156.142766,22.1541670269436,22.6475003666348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1692","Haleakalā Volcano 12R",20.746877,-156.142932,22.1541670269436,22.6475003666348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,54,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1693","Haleakalā Volcano 13K",20.742863,-156.145676,22.1541670269436,22.6475003666348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,54,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1694","Haleakalā Volcano 13L",20.743684,-156.144773,22.1541670269436,22.6475003666348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,389,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"1695","Haleakalā Volcano 13M",20.744414,-156.144784,22.1541670269436,22.6475003666348,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,0,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,0,116,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
"1696","Haleakalā Volcano 13N",20.745028,-156.145078,22.1541670269436,22.6475003666348,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1697","Haleakalā Volcano 13O",20.745332,-156.145386,22.1541670269436,22.6475003666348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1698","Haleakalā Volcano 13P",20.745824,-156.145464,22.1541670269436,22.6475003666348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1699","Haleakalā Volcano 13Q",20.746164,-156.145214,22.1541670269436,22.6475003666348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1700","Haleakalā Volcano 13R",20.746638,-156.145153,22.1541670269436,22.6475003666348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1701","Haleakalā Volcano 5E",20.734819,-156.123457,22.1541670269436,22.6475003666348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,117,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1702","Haleakalā Volcano 5F",20.735002,-156.122763,22.1541670269436,22.6475003666348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,36,0,150,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
"1703","Haleakalā Volcano 5G",20.735116,-156.121899,22.1541670269436,22.6475003666348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,207,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,0,102,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1704","Haleakalā Volcano 5H",20.735412,-156.121188,22.1541670269436,22.6475003666348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1705","Haleakalā Volcano 5I",20.735606,-156.120457,22.1541670269436,22.6475003666348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1706","Haleakalā Volcano 5J",20.735672,-156.120205,22.1541670269436,22.6475003666348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1707","Haleakalā Volcano 5K",20.735543,-156.119395,22.1541670269436,22.6475003666348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1708","Haleakalā Volcano 5L",20.735751,-156.118875,22.1541670269436,22.6475003666348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1709","Haleakalā Volcano 5M",20.736967,-156.114509,22.1541670269436,22.6475003666348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"1710","Haleakalā Volcano 5N",20.737038,-156.113368,22.1541670269436,22.6475003666348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"1711","Haleakalā Volcano 5O",20.737289,-156.113186,22.1541670269436,22.6475003666348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1712","Haleakalā Volcano 5P",20.737236,-156.112433,22.1541670269436,22.6475003666348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"1713","Haleakalā Volcano 5Q",20.737804,-156.112465,22.1541670269436,22.6475003666348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1714","Haleakalā Volcano 5R",20.737531,-156.111339,22.1541670269436,22.6475003666348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
"1715","Haleakalā Volcano 6G",20.735876,-156.123212,22.1541670269436,22.6475003666348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"1716","Haleakalā Volcano 6H",20.736156,-156.12287,22.1541670269436,22.6475003666348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,26,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"1717","Haleakalā Volcano 6I",20.736537,-156.121884,22.1541670269436,22.6475003666348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1718","Haleakalā Volcano 6J",20.736752,-156.121295,22.1541670269436,22.6475003666348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1719","Haleakalā Volcano 6K",20.737371,-156.121078,22.1541670269436,22.6475003666348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1720","Haleakalā Volcano 6L",20.737833,-156.120865,22.1541670269436,22.6475003666348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1721","Haleakalā Volcano 6M",20.73812,-156.12045,22.1541670269436,22.6475003666348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1722","Haleakalā Volcano 6N",20.738748,-156.119824,22.1541670269436,22.6475003666348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"1723","Haleakalā Volcano 6O",20.740074,-156.118561,22.1541670269436,22.6475003666348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"1724","Haleakalā Volcano 6P",20.740325,-156.117813,22.1541670269436,22.6475003666348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1725","Haleakalā Volcano 6Q",20.740673,-156.11744,22.1541670269436,22.6475003666348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1726","Haleakalā Volcano 6R",20.740631,-156.116741,22.1541670269436,22.6475003666348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1727","Haleakalā Volcano 7E",20.736387,-156.126611,22.1541670269436,22.6475003666348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1728","Haleakalā Volcano 7F",20.7369,-156.125939,22.1541670269436,22.6475003666348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,242,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1729","Haleakalā Volcano 7G",20.737175,-156.124785,22.1541670269436,22.6475003666348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1730","Haleakalā Volcano 7H",20.737692,-156.124323,22.1541670269436,22.6475003666348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,10,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,23,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
"1731","Haleakalā Volcano 7I",20.738015,-156.124038,22.1541670269436,22.6475003666348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1732","Haleakalā Volcano 7J",20.738422,-156.123908,22.1541670269436,22.6475003666348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,16,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
"1733","Haleakalā Volcano 7K",20.73881,-156.12364,22.1541670269436,22.6475003666348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1734","Haleakalā Volcano 8beta",20.732344,-156.133982,22.1541670269436,22.6475003666348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1735","Haleakalā Volcano 8G",20.738484,-156.127087,22.1541670269436,22.6475003666348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,142,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,257,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1736","Haleakalā Volcano 8H",20.739086,-156.126951,22.1541670269436,22.6475003666348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,254,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,76,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"1737","Haleakalā Volcano 8I",20.739603,-156.126557,22.1541670269436,22.6475003666348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,43,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1738","Haleakalā Volcano 8J",20.740378,-156.125598,22.1541670269436,22.6475003666348,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,149,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1739","Haleakalā Volcano 8K",20.740819,-156.125181,22.1541670269436,22.6475003666348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1740","Haleakalā Volcano 8L",20.741429,-156.124988,22.1541670269436,22.6475003666348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"1741","Haleakalā Volcano 8M",20.741703,-156.124826,22.1541670269436,22.6475003666348,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,40,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"1742","Haleakalā Volcano 8N",20.741925,-156.124603,22.1541670269436,22.6475003666348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1743","Haleakalā Volcano 8O",20.742183,-156.124422,22.1541670269436,22.6475003666348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
