"","Time","MAT5180","MAT 86-15","WAPLS 51-80","WAPLS 86-15","WA5180","WA 86-15"
"131",9426.248,9.9172779544,10.612333519,11.0663197472973,11.6541190747786,11.0663197473068,11.6541190747877
"132",9515.981,9.9172779544,10.612333519,11.300900230505,11.886732451666,11.3009002305149,11.8867324516755
"133",9605.714,9.9240001722,10.5366112908,10.3876813913594,10.9839545382761,10.3876813913678,10.9839545382841
"134",9695.447,10.5286112902,11.1813335236,10.9014850282075,11.4973247765873,10.9014850282168,11.4973247765962
"135",9785.18,9.9240001722,10.5366112908,10.2504645067648,10.8527772002451,10.250464506773,10.852777200253
"136",9935.795,9.9240001722,10.5366112908,10.6139402072927,11.2121425251631,10.6139402073015,11.2121425251716
"137",10220.41,6.945166797,7.5665556892,10.294442112936,10.8904524924056,10.2944421129443,10.8904524924135
"138",10505.03,6.6083334518,7.1758334572,9.39115921642707,10.006081728507,9.39115921643386,10.0060817285135
"139",10789.65,6.3122779074,6.9128334606,9.23892864175814,9.85483049116528,9.23892864176468,9.85483049117159
"140",11074.27,5.741055659,6.3393889904,8.27212485122153,8.89069260625181,8.27212485122648,8.89069260625661
"141",11358.89,5.1816112018,5.794277874,7.55287491201731,8.18739165013527,7.55287491202107,8.18739165013897
"142",11659.76,3.7081667248,4.4250556172,4.88806697613652,5.56468017219469,4.88806697613589,5.5646801721943
"143",12424.12,1.096833355,1.9845555954,1.61753127689767,2.30831394089933,1.61753127689166,2.30831394089386
"144",13188.47,0.3457777802,1.2985000268,-1.0207615704852,-0.280213170157251,-1.02076157049555,-0.280213170166772
"145",14717.16,0.442166667,1.4002778158,4.4198860629988,5.08617893670963,4.4198860629974,5.08617893670849
"146",15420.32,0.0961110968,0.8786111382,5.4163085276801,6.05519189629509,5.41630852768034,6.05519189629547
