"","site.name","lat","long","51.80","86.15","Abies","Acer","Alnus rubra","Alnus rugosa","AlnusXC","Aquifoliaceae","Arceuthobium","Artemisia","Asteraceae","Betula","Brassicaceae","Cactaceae","Carya","Caryophyllaceae","Castanea","Celtis","Cephalanthus","Chenopodiaceae/Amaranthaceae","Chrysolepis/Lithocarpus","Corylus","Cupressaceae","Cyperaceae","Dryas","Ephedra","Ericaceae","Fagus","Fraxinus nigra","Fraxinus pennsylvanica/americana","Iva","Juglans","Larix/Pseudotsuga","Larrea","Liquidambar","Minor Forbs","Myricaceae","Nyssa","Ostrya/Carpinus","Oxyria","Papaveraceae","Picea","Pinus diploxylon","Pinus haploxylon","Pinus undifferentiated","Plantaginaceae","Platanus","Poaceae","Poaeceae","Populus","Prosopis","Pteridium","Quercus","Rosaceae","Salix","Sarcobatus","Saxifraga","Sphagnum","Taxodium","Tilia","Total Fraxinus (sum of nigra/penn/undiff)","Total Lycopodium","Tsuga heterophylla","Tsuga mertensiana","Tsuga undifferentiated","Ulmus"
"1080","Site 7 (Mack, Bryant, and Pell 1978)",46.8,-116.87,9.84333353466872,10.4125001762476,12.4352331606218,0,0,0,5.18134715025907,0,0,6.21761658031088,0,0.518134715025907,0,0,0,0,0,0,0,4.14507772020725,0,0,2.07253886010363,10.3626943005181,0,0,0,0,0,0,0,0,2.07253886010363,0,0,0,0,0,0,0,0,3.10880829015544,0,0,51.8134715025907,0,0,2.07253886010363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1081","Site 8 (Mack, Bryant, and Pell 1978)",46.8,-116.92,9.84333353466872,10.4125001762476,9.00900900900901,0,0,0,5.63063063063063,0,0,3.37837837837838,0,0,0,0,0,0,0,0,0,3.37837837837838,0,0,0.337837837837838,0,0,0,0,0,0,0,0,0,0.900900900900901,0,0,0,0,0,0,0,0,0.788288288288288,0,0,76.5765765765766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1082","Site 9 (Mack, Bryant, and Pell 1978)",46.8,-116.83,9.84333353466872,10.4125001762476,12.2905027932961,0,0,0,7.82122905027933,0,0,3.35195530726257,0,7.82122905027933,0,0,0,0,0,0,0,3.35195530726257,0,0,7.82122905027933,3.35195530726257,0,0,0,0,0,0,0,0,3.35195530726257,0,0,0,0,0,0,0,0,0.558659217877095,0,0,39.1061452513966,0,0,11.1731843575419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1083","Site 10 (Mack, Bryant, and Pell 1978)",47.13,-116.1,6.81277788219353,7.30972232185304,4.04040404040404,0,0,0,7.07070707070707,0,0,3.03030303030303,0,0,0,0,0,0,0,0,0,1.01010101010101,0,0,3.03030303030303,0,0,0,0,0,0,0,0,0,0.505050505050505,0,0,0,0,0,0,0,0,7.07070707070707,0,0,72.7272727272727,0,0,1.01010101010101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.505050505050505,0
"1084","Site 11 (Mack, Bryant, and Pell 1978)",46.97,-116.67,9.84333353466872,10.4125001762476,4.14507772020725,0,0,0,4.14507772020725,0,0,3.10880829015544,0,0,0,0,0,0,0,0,0,1.03626943005181,0,0,0,0.518134715025907,0,0,0,0,0,0,0,0,2.07253886010363,0,0,0,0,0,0,0,0,3.10880829015544,0,0,74.6113989637306,0,0,3.10880829015544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.14507772020725,0
"1085","Site 12 (Mack, Bryant, and Pell 1978)",47,-116.67,9.84333353466872,10.4125001762476,3.2967032967033,0,0,0,0,0,0,2.1978021978022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0989010989011,0,0,0,0,0,0,0,0,4.3956043956044,0,0,85.7142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2967032967033,0
"1086","Site 13 (Mack, Bryant, and Pell 1978)",46.77,-116.67,9.84333353466872,10.4125001762476,10.8247422680412,0,0,0,6.18556701030928,0,0,2.06185567010309,0,0.515463917525773,0,0,0,0,0,0,0,2.06185567010309,0,0,0,0,0,0,0,0,0,0,0,0,1.03092783505155,0,0,0,0,0,0,0,0,3.09278350515464,0,0,69.0721649484536,0,0,5.15463917525773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1087","Site 14 (Mack, Bryant, and Pell 1978)",47.13,-116.73,8.14944460423043,8.62916682269424,9.04522613065327,0,0,0,10.0502512562814,0,0,0.50251256281407,0,0,0,0,0,0,0,0,0,1.00502512562814,0,0,0,0.50251256281407,0,0,0.50251256281407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.02010050251256,0,0,72.3618090452261,0,0,2.01005025125628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1088","Site 15 (Mack, Bryant, and Pell 1978)",47.72,-116.246667,6.96666681807902,7.44388902456396,1.19047619047619,0,0,0,3.57142857142857,0,0,0.595238095238095,0,0,0,0,0,0,0,0,0,2.38095238095238,0,0,0,1.19047619047619,0,0,0,0,0,0,0,0,1.19047619047619,0,0,0,0,0,0,0,0,0,0,0,78.5714285714286,0,0,10.7142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.595238095238095,0
"1089","Site 16 (Mack, Bryant, and Pell 1978)",47,-116.02,8.61833349306964,9.18888906604714,2.77777777777778,0,0,0,4.16666666666667,0,0,0.694444444444444,0,0,0,0,0,0,0,0,0,2.77777777777778,0,0,0.694444444444444,1.38888888888889,0,0,0,0,0,0,0,0,0.694444444444444,0,0,0,0,0,0,0,0,0.694444444444444,0,0,72.2222222222222,0,0,13.8888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1090","Site 17 (Mack, Bryant, and Pell 1978)",46.47,-115.2,5.7819445675239,6.44111123126414,4.81927710843374,0,0,0,10.8433734939759,0,0,1.20481927710843,0,0,0,0,0,0,0,0,0,0.602409638554217,0,0,0.602409638554217,3.6144578313253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.40963855421687,0,0,63.855421686747,0,0,12.0481927710843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1091","Site 18 (Mack, Bryant, and Pell 1978)",48.63,-119.62,3.70805562937425,4.39305563802934,1.00908173562059,0,0,0,9.08173562058527,0,0,1.00908173562059,0,0,0,0,0,0,0,0,0,0.201816347124117,0,0,0,0.302724520686176,0,0,0,0,0,0,0,0,0.302724520686176,0,0,0,0,0,0,0,0,1.00908173562059,0,0,84.7628657921292,0,0,2.01816347124117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302724520686176,0
"1092","Site 19 (Mack, Bryant, and Pell 1978)",48.2,-118.7,5.83388898991462,6.22027790159401,0.316455696202532,0,0,0,4.21940928270042,0,0,1.05485232067511,0,0,0,0,0,0,0,0,0,1.05485232067511,0,0,0,0.210970464135021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.316455696202532,0,0,89.662447257384,0,0,3.16455696202532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1093","Site 20 (Mack, Bryant, and Pell 1978)",46.83,-117.03,9.78972242371076,10.3694446178567,1.02564102564103,0,0,0,1.02564102564103,0,0,1.02564102564103,0,0,0,0,0,0,0,0,0,4.1025641025641,0,0,0,3.07692307692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02564102564103,0,0,83.0769230769231,0,0,5.12820512820513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.512820512820513,0
"1094","Site 21 (Mack, Bryant, and Pell 1978)",46.9,-117.27,9.78972242371076,10.3694446178567,0,0,0,0,2.2883295194508,0,0,1.1441647597254,0,0,0,0,0,0,0,0,0,3.4324942791762,0,0,0,0.22883295194508,0,0,0,0,0,0,0,0,0.22883295194508,0,0,0,0,0,0,0,0,0,0,0,89.2448512585812,0,0,3.4324942791762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1095","Site 22 (Mack, Bryant, and Pell 1978)",46.92,-117.27,9.78972242371076,10.3694446178567,0,0,0,0,6.77966101694915,0,0,2.25988700564972,0,2.25988700564972,0,0,0,0,0,0,0,3.38983050847458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.8361581920904,0,0,7.90960451977401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.564971751412429,0
"1096","Site 23 (Mack, Bryant, and Pell 1978)",47.63,-117.53,8.47250015961214,8.77027793938501,0.323275862068966,0,0,0,5.38793103448276,0,0,1.07758620689655,0,0.538793103448276,0,0,0,0,0,0,0,1.07758620689655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.198275862069,0,0,19.3965517241379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1097","Site 24 (Mack, Bryant, and Pell 1978)",47.47,-117.55,9.53083353088134,9.81361130894059,0,0,0,0,5.31914893617021,0,0,2.12765957446809,0,0,0,0,0,0,0,0,0,1.06382978723404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.2765957446808,0,0,20.2127659574468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1098","Site 25 (Mack, Bryant, and Pell 1978)",47.5,-117.4,8.75944462700023,9.21250016670674,0,0,0,0,3.63636363636364,0,0,3.63636363636364,0,0,0,0,0,0,0,0,0,3.63636363636364,0,0,0,0.606060606060606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,8.48484848484849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1099","Site 26 (Mack, Bryant, and Pell 1978)",47.73,-117.6,8.47250015961214,8.77027793938501,0,0,0,0,5.59910414333707,0,0,4.47928331466965,0,3.35946248600224,0,0,0,0,0,0,0,4.47928331466965,0,0,0,0.895856662933931,0,0,0,0,0,0,0,0,13.437849944009,0,0,0,0,0,0,0,0,0.559910414333707,0,0,57.1108622620381,0,0,10.0783874580067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1100","Site 27 (Mack, Bryant, and Pell 1978)",47.88,-117.43,8.31722238757131,8.65444462050995,0.203665987780041,0,0,0,3.05498981670061,0,0,0.203665987780041,0,0.203665987780041,0,0,0,0,0,0,0,1.0183299389002,0,0,0,0.203665987780041,0,0,0,0,0,0,0,0,0.203665987780041,0,0,0,0,0,0,0,0,0.203665987780041,0,0,92.6680244399185,0,0,2.03665987780041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1101","Site 28 (Mack, Bryant, and Pell 1978)",47.7,-117.35,8.31722238757131,8.65444462050995,0.306122448979592,0,0,0,1.02040816326531,0,0,0.408163265306122,0,0,0,0,0,0,0,0,0,1.02040816326531,0,0,0,0,0,0,0,0,0,0,0,0,2.04081632653061,0,0,0,0,0,0,0,0,0.306122448979592,0,0,93.8775510204082,0,0,1.02040816326531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1102","Site 29 (Mack, Bryant, and Pell 1978)",47,-117.18,9.78972242371076,10.3694446178567,0.555555555555556,0,0,0,6.66666666666667,0,0,0,0,0.555555555555556,0,0,0,0,0,0,0,1.11111111111111,0,0,0,3.33333333333333,0,0,0,0,0,0,0,0,8.88888888888889,0,0,0,0,0,0,0,0,0,0,0,63.3333333333333,0,0,15.5555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1103","Site 30 (Mack, Bryant, and Pell 1978)",46.28,-117.55,8.68166683817076,9.2452779447039,4.11099691675231,0,0,0,2.05549845837616,0,0,0.411099691675231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.08324768756423,0,0,0,0,0,0,0,0,0.513874614594039,0,0,89.4141829393628,0,0,0.411099691675231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1104","Site 31 (Mack, Bryant, and Pell 1978)",46.23,-117.57,8.68166683817076,9.2452779447039,7.49464668094218,0,0,0,14.9892933618844,0,0,3.21199143468951,0,0,0,0,0,0,0,0,0,2.14132762312634,0,0,0,0.428265524625268,0,0,0,0,0,0,0,0,2.14132762312634,0,0,0,0,0,0,0,0,9.63597430406852,0,0,56.745182012848,0,0,3.21199143468951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1105","Site 32 (Mack, Bryant, and Pell 1978)",46.18,-117.55,8.68166683817076,9.2452779447039,10.5263157894737,0,0,0,4.21052631578947,0,0,2.10526315789474,0,0,0,0,0,0,0,0,0,1.57894736842105,0,0,0,0.526315789473684,0,0,0.526315789473684,0,0,0,0,0,1.05263157894737,0,0,0,0,0,0,0,0,8.42105263157895,0,0,70.5263157894737,0,0,0.526315789473684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1106","Site 33 (Mack, Bryant, and Pell 1978)",46.13,-117.52,8.68166683817076,9.2452779447039,10.7296137339056,0,0,0,3.21888412017167,0,0,3.21888412017167,0,0.643776824034335,0,0,0,0,0,0,0,2.14592274678112,0,0,0,0,0,0,0.643776824034335,0,0,0,0,0,4.29184549356223,0,0,0,0,0,0,0,0,10.7296137339056,0,0,61.1587982832618,0,0,3.21888412017167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1107","Site 34 (Mack, Bryant, and Pell 1978)",48.18,-118.55,5.83388898991462,6.22027790159401,13.5416666666667,0,0,0,10.4166666666667,0,0,3.125,0,0,0,0,0,0,0,0,0,1.04166666666667,0,0,0,0.520833333333333,0,0,0.520833333333333,0,0,0,0,0,1.04166666666667,0,0,0,0,0,0,0,0,13.5416666666667,0,0,47.9166666666667,0,0,8.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1108","Site 35 (Mack, Bryant, and Pell 1978)",48.68,-119.95,3.70805562937425,4.39305563802934,2.01612903225806,0,0,0,3.0241935483871,0,0,1.00806451612903,0,0.30241935483871,0,0,0,0,0,0,0,0.30241935483871,0,0,0,0,0,0,0,0,0,0,0,0,1.00806451612903,0,0,0,0,0,0,0,0,3.0241935483871,0,0,88.7096774193548,0,0,0.30241935483871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30241935483871,0
"1109","Site 37 (Mack, Bryant, and Pell 1978)",48.55,-119.93,3.70805562937425,4.39305563802934,1.00401606425703,0,0,0,3.01204819277108,0,0,1.00401606425703,0,0.200803212851406,0,0,0,0,0,0,0,0.200803212851406,0,0,0,0,0,0,1.00401606425703,0,0,0,0,0,1.00401606425703,0,0,0,0,0,0,0,0,1.00401606425703,0,0,90.3614457831325,0,0,0.200803212851406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00401606425703,0
"1110","Site 38 (Mack, Bryant, and Pell 1978)",46.67,-117.27,9.78972242371076,10.3694446178567,0.884955752212389,0,0,0,5.30973451327434,0,0,7.07964601769912,0,0,0,0,0,0,0,0,0,12.3893805309735,0,0,0,3.53982300884956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.884955752212389,0,0,51.3274336283186,0,0,17.6991150442478,0,0,0,0,0,0,0.884955752212389,0,0,0,0,0,0,0,0,0,0,0
"1111","Site 39 (Mack, Bryant, and Pell 1978)",46.85,-117.12,9.78972242371076,10.3694446178567,0,0,0,0,0,0,0,2.5974025974026,0,0,0,0,0,0,0,0,0,18.1818181818182,0,0,0,0.779220779220779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.9480519480519,0,0,25.974025974026,0,0,0,0,0,0,0.519480519480519,0,0,0,0,0,0,0,0,0,0,0
"1112","Site 40 (Mack, Bryant, and Pell 1978)",46.27,-117.27,9.82666684983091,10.4425002157895,0,0,0,0,1.42857142857143,0,0,5.71428571428571,0,0,0,0,0,0,0,0,0,14.2857142857143,0,0,0,1.42857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.42857142857143,0,0,37.1428571428571,0,0,37.1428571428571,0,0,0,0,0,0,1.42857142857143,0,0,0,0,0,0,0,0,0,0,0
"1113","Site 41 (Mack, Bryant, and Pell 1978)",47.45,-117.47,8.75944462700023,9.21250016670674,0.50761421319797,0,0,0,1.09983079526227,0,0,0.50761421319797,0,0.50761421319797,0,0,0,0,0,0,0,1.09983079526227,0,0,0,32.9103214890017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5634517766497,0,0,25.8037225042301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1114","Site 42 (Mack, Bryant, and Pell 1978)",47,-117.2,9.78972242371076,10.3694446178567,0.726895119418484,0,0,0,7.78816199376947,0,0,3.32294911734164,0,0,0,0,0,0,0,0,0,3.32294911734164,0,0,0,7.78816199376947,0,0,0,0,0,0,0,0,7.78816199376947,0,0,0,0,0,0,0,0,0,0,0,58.0477673935618,0,0,11.214953271028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1115","Roberts Creek 01",42.986111,-91.500278,7.98750015844902,8.66805570026239,0,1.72413793103448,0,0,0.431034482758621,0,0,0,0,0,1.29310344827586,0,0.431034482758621,0,0,0,0,4.74137931034483,0,0,3.87931034482759,3.87931034482759,0,0,0,0,0,0,0,0.431034482758621,0,0,0,0,0,0,0.431034482758621,0,0,0,0,0.862068965517241,0.862068965517241,0,0.431034482758621,62.5,0,0,0,0.431034482758621,13.3620689655172,0,1.29310344827586,0,0,0,0,0.431034482758621,0.431034482758621,0,0,0,0,2.1551724137931
"1116","K1 (Kapp 1965]",38.28,-96.33,12.9644446325385,13.5158335540444,0,0,0,0,0,0,0,5.08474576271187,1.69491525423729,0.564971751412429,0,0,0,0,0,0,0,36.7231638418079,0,0,0,0,0,0,0,0,0,0,0,2.25988700564972,0,0,0,0,0,0,0,0,0,0,0,0,1.69491525423729,0,0,15.819209039548,0,0,0,0,27.683615819209,0,1.69491525423729,0,0,0,0,0,0.564971751412429,0,0,0,0,6.21468926553672
"1117","K2 (Kapp 1965]",37.12,-99.15,14.3222224278169,14.8177780113907,0,0,0,0,0.280112044817927,0,0,8.12324929971989,2.24089635854342,0,0,0,0,0,0,0.560224089635854,0,61.624649859944,0,0,3.36134453781513,0,0,0,0,0,0,0,0,0,0,0,0.280112044817927,0,0,0,0,0,0,0,0,0,1.40056022408964,0,0,11.2044817927171,0,0,0,0,8.40336134453782,0,0,0,0,0,0,0,0,0,0,0,0,2.52100840336134
"1118","K3 (Kapp 1965]",36.97,-100.05,14.2511113641784,14.6394446594848,0.471698113207547,0,0,0,0,0,0,1.88679245283019,3.77358490566038,0,0,0,0.471698113207547,0,0,1.41509433962264,0,9.43396226415094,0,0,1.41509433962264,0.943396226415094,0,1.41509433962264,0,0,0,0,0,0.471698113207547,0,0,0,0,0,0,0,0,0,0,0,0,9.43396226415094,0,0,67.4528301886792,0,0,0,0,0.943396226415094,0,0,0,0,0,0,0,0.471698113207547,0,0,0,0,0
"1119","K5 (Kapp 1965]",37.25,-100.5,13.7094446677301,14.1333335344162,0.408163265306122,0,0,0,0,0,0,9.38775510204082,1.22448979591837,0,0,0,0,0,0,0,0,47.7551020408163,0,0,2.04081632653061,2.04081632653061,0,0,0,0,0,0,0,0.816326530612245,0,0,0,0,0,0,0,0,0,0.816326530612245,0,0,4.89795918367347,0,0,24.0816326530612,0,0,0,0,5.30612244897959,0,0.408163265306122,0,0,0,0,0,0.408163265306122,0,0,0,0,0.408163265306122
"1120","K6 (Kapp 1965]",38.95,-99.33,12.1275001839217,12.569166872878,0,0,0,0,0,0,0,1.47058823529412,1.47058823529412,0,0,0,0,0,0,0,0,79.4117647058823,0,0,0.490196078431373,2.45098039215686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47058823529412,0,0,5.3921568627451,0,0,0,0,3.43137254901961,0,1.47058823529412,0,0,0,0,0,0,0,0,0,0,2.94117647058824
"1121","K9 (Kapp 1965]",42.77,-97.42,8.96111127272663,9.64777792423136,0,0,0,0,0,0,0,1.79640718562874,0.598802395209581,0,0,0,0,0,0,11.9760479041916,0,71.8562874251497,0,0,0,0.598802395209581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19760479041916,0,0,10.1796407185629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79640718562874
"1122","K11 (Kapp 1965]",43.08,-97.37,8.26527789379988,8.86777794472874,0,0.247524752475248,0,0,0.495049504950495,0,0,0.247524752475248,0.247524752475248,0.247524752475248,0,0,0,0,0,0.495049504950495,0,48.2673267326733,0,0,0.742574257425743,1.73267326732673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.742574257425743,0,0,39.8514851485149,0,0,0,0,2.22772277227723,0,0.99009900990099,0,0,0,0,0,0.742574257425743,0,0,0,0,2.72277227722772
"1123","K12 (Kapp 1965]",43.75,-96.17,6.80555565204058,7.39055567725251,0.48780487804878,2.92682926829268,0,0,0,0,0,6.34146341463415,2.92682926829268,0,0,0,0,0,0,0.48780487804878,0,19.5121951219512,0,0,0.975609756097561,0.48780487804878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.41463414634146,0,0,45.3658536585366,0,0,0,0,6.34146341463415,0,0.975609756097561,0,0,0,0,0,4.8780487804878,0,0,0,0,4.8780487804878
"1124","K14 (Kapp 1965]",43.52,-91.95,7.2130556822651,8.04166682964812,0,0,0,0,0,0,0,0,0,7.00636942675159,0,0,1.59235668789809,0,0,0.636942675159236,0,1.59235668789809,0,0,0.636942675159236,0,0,0,0,0,0,0,0,2.54777070063694,0,0,0,0,0,0,0.318471337579618,0,0,0.318471337579618,0,0,6.68789808917197,0,0,14.6496815286624,0,0,0,0,54.4585987261147,0,0.318471337579618,0,0,0,0,0,0.955414012738854,0,0,0,0,8.28025477707006
"1125","K17 (Kapp 1965]",38.05,-101.38,11.5033335018696,11.957222430139,0.5420054200542,0,0,0,0,0,0,2.1680216802168,0.813008130081301,0,0,0,0,0,0,0,0,64.4986449864499,0,0,0.2710027100271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2710027100271,0,0,7.85907859078591,0,0,20.3252032520325,0,0,0,0,1.6260162601626,1.3550135501355,0,0,0,0,0,0,0,0,0,0,0,0.2710027100271
"1126","K18 (Kapp 1965]",40.98,-93.75,9.9177779443769,10.3619445940273,0,0,0,0,0,0,0,0,0,0,0,0,8.31353919239905,0,0,0,0,1.18764845605701,0,0,0,0.950118764845606,0,0,0,0,0,0,0,2.85035629453682,0,0,0,0,0,0,0,0,0,0,0,0,0.712589073634204,15.4394299287411,0,48.4560570071259,0,0,0,0,22.0902612826603,0,0,0,0,0,0,0,0,0,0,0,0,0
"1127","K19 (Kapp 1965]",40.12,-94.07,10.5675001855112,10.9986113049918,0,0,0,0,0.404858299595142,0,0,0,0.809716599190283,0.404858299595142,0,0,0.809716599190283,0,0,0,0,40.8906882591093,0,0,0,0.404858299595142,0,0,0,0,0,0,0,2.42914979757085,0,0,0,0,0,0,0,0,0,0,0,0,2.42914979757085,0.404858299595142,0,23.8866396761134,0,0,0,0,13.3603238866397,0,0.809716599190283,0,0,0,0,0,1.21457489878543,0,0,0,0,11.7408906882591
"1128","RS23",73.85,-94.9,-16.9313892113459,-15.7847224609306,0,0,0,0,3.57142857142857,0,0,0.510204081632653,0,5.10204081632653,1.02040816326531,0,0,0,0,0,0,0,0,0,0,15.8163265306122,0.510204081632653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.55102040816327,0,28.5714285714286,3.57142857142857,0,5.61224489795918,0,0,14.7959183673469,0,0,0,0,0,0.510204081632653,5.10204081632653,0,0,12.7551020408163,0,0,0,0,0,0,0,0
"1129","RS25",73.516667,-95.483333,-16.9338892015939,-15.7688891295965,0,0,0,0.354609929078014,13.8297872340426,0,0,12.0567375886525,0,12.4113475177305,0,0,0,0,0,0,0,0,0,0,0,4.9645390070922,0.709219858156028,0,2.12765957446809,0,0,0,0,0,0,0,0,0,0,0,0,5.31914893617021,0,17.1985815602837,2.83687943262411,0,5.85106382978723,0,0,4.25531914893617,0,0,0,0,0,1.06382978723404,1.41843971631206,0,0,15.2482269503546,0,0,0,0.354609929078014,0,0,0,0
"1130","RS26",73.35,-95.383333,-16.9966668816904,-15.8641669156444,0,0,0,0.491400491400491,21.1302211302211,0,0,8.35380835380835,0,9.82800982800983,0,0,0,0.491400491400491,0,0,0,0,0,0,0,4.91400491400491,0,0,1.96560196560197,0,0,0,0,0,0,0,0,0,0,0,0,5.8968058968059,0,12.5307125307125,0.982800982800983,0,4.91400491400491,0,0,5.8968058968059,0,0,0,0,0.982800982800983,0,2.94840294840295,0,0,18.6732186732187,0,0,0,0,0,0,0,0
"1131","Lake RS29",73.133333,-95.283333,-16.9966668816904,-15.8641669156444,0,0,0,0.333889816360601,14.6911519198664,0,0,5.34223706176962,0,18.0300500834725,0,0,0,0.333889816360601,0,0,0,0,0,0,0,8.68113522537563,1.0016694490818,0,3.67278797996661,0,0,0,0,0,0,0,0,0,0,0,0,4.34056761268781,0,13.6894824707846,0.667779632721202,0,0.834724540901502,0,0,7.34557595993322,0,0,0,0,0,0.667779632721202,3.33889816360601,0,0,17.0283806343907,0,0,0,0,0,0,0,0
"1132","RS30",72.483333,-95.033333,-16.3005558343811,-15.2277780188041,0,0,0,0.60882800608828,4.26179604261796,0,0,0.91324200913242,0,12.1765601217656,2.43531202435312,0,0,0.91324200913242,0,0,0,0.30441400304414,0,0,0,14.6118721461187,0.30441400304414,0,0.60882800608828,0,0,0,0,0,0,0,0,0,0,0,0,4.5662100456621,0,8.67579908675799,1.21765601217656,0,2.73972602739726,0,0,25.8751902587519,0,0,0,0,0,0,7.6103500761035,0,0,12.1765601217656,0,0,0,0,0,0,0,0
"1133","RS31",72.216667,-94.95,-17.0900003082429,-16.024166931688,0,0,0,0.670016750418761,11.3902847571189,0,0,2.34505862646566,0,7.03517587939699,0.670016750418761,0,0,0.670016750418761,0,0,0,0,0,0,0,22.4455611390285,0,0,0.33500837520938,0,0,0,0,0,0,0,0,0,0,0,0,4.69011725293132,0,14.572864321608,2.34505862646566,0,4.69011725293132,0,0,9.38023450586265,0,0,0,0,0,4.02010050251256,2.34505862646566,0,0,12.0603015075377,0,0,0,0,0,0,0.33500837520938,0
"1134","RS32",72.033333,-94.633333,-17.0900003082429,-16.024166931688,0,0,0,1.13636363636364,6.25,0,0,5.11363636363636,0,8.52272727272727,0.568181818181818,0,0,0,0,0,0,0.284090909090909,0,0,0,11.9318181818182,0,0,1.13636363636364,0,0,0,0,0,0,0,0,0,0,0,0,4.82954545454545,0,18.75,1.98863636363636,0,6.25,0,0,2.84090909090909,0,0,0,0,0.284090909090909,0.568181818181818,1.70454545454545,0,0,27.8409090909091,0,0,0,0,0,0,0,0
"1135","RS33",72.016667,-94.766667,-17.0900003082429,-16.024166931688,0,0,0,0,5.99647266313933,0,0,0.705467372134039,0,8.11287477954145,0.352733686067019,0,0,1.05820105820106,0,0,0,0.352733686067019,0,0,0,33.1569664902998,0.352733686067019,0,0.352733686067019,0,0,0,0,0,0,0,0,0,0,0,0,9.87654320987654,0.352733686067019,11.2874779541446,1.7636684303351,0,2.29276895943563,0.352733686067019,0,6.70194003527337,0,0,0,0,0,0,5.64373897707231,0,0,11.2874779541446,0,0,0,0,0,0,0,0
