"","Time","MAT5180","MAT 86-15","WAPLS 51-80","WAPLS 86-15","WA5180","WA 86-15"
"70",11983,4.8281667466,5.457888963,3.50154021143702,4.14512648328487,3.50154021143411,4.14512648328226
"71",12019,1.0241111128,1.5347777944,0.708019172840369,1.35812270281516,0.70801917283286,1.35812270280819
"72",12048,0.955666667,1.4730000108,0.828618801806362,1.48120847372263,0.828618801799051,1.48120847371586
"73",12076,-0.251111125,0.2237777696,-1.19930596388666,-0.522644971198788,-1.19930596389731,-0.522644971208692
"74",12105,0.842888891,1.355500017,3.08974707599921,3.72168988580582,3.08974707599562,3.72168988580255
"75",12133,0.2011666574,0.7266666694,0.282962485131445,0.948115060508321,0.282962485123238,0.948115060500713
"76",12162,0.955666667,1.4730000108,0.837705885117524,1.50151604129608,0.83770588511023,1.50151604128933
"77",12191,-0.2894444626,0.2195555426,-1.49572327094019,-0.826158232313023,-1.49572327095132,-0.826158232323404
"78",12220,0.6917777774,1.2337777962,1.98921155916192,2.63100751185245,1.98921155915652,2.63100751184748
"79",12249,0.842888891,1.355500017,0.956246214228729,1.60333895975338,0.956246214221631,1.6033389597468
"80",12279,0.842888891,1.355500017,2.14338697287986,2.78008621287805,2.14338697287471,2.7800862128733
"81",12308,0.885888899,1.394055575,2.19682482511429,2.8399215165615,2.19682482510922,2.83992151655685
"82",12338,0.842888891,1.355500017,-0.024301975447693,0.638831770674323,-0.0243019754564058,0.638831770666234
"83",12368,1.1752222264,1.6565000152,0.205033051824375,0.860562025686022,0.205033051816039,0.860562025678282
"84",12398,0.696111112,1.230000029,1.81693881175451,2.45604911399212,1.81693881174883,2.45604911398686
"85",12439,0.9600000016,1.4692222436,2.92079281905593,3.53632659121301,2.92079281905206,3.53632659120944
"86",12487,1.5101111412,2.2281666938,4.52881100990646,5.14882358545762,4.52881100990524,5.14882358545658
"87",12539,9.4475557204,10.0058335158,6.10890967667944,6.69406584659131,6.10890967668082,6.69406584659268
"88",12592,7.7921668094,8.4540556982,6.83477111126693,7.41134143276888,6.8347711112695,7.41134143277137
"89",12644,8.8677223646,9.4442779562,6.24660927560127,6.8535833917708,6.24660927560288,6.85358339177242
"90",12698,0.842888891,1.355500017,5.18594899823983,5.78111807328558,5.18594899823969,5.78111807328552
"91",12752,11.2207779736,11.7227779778,7.15668962958229,7.72793070907652,7.15668962958539,7.7279307090795
"92",12805,2.5709444888,3.175333389,5.52559614720124,6.12348293605928,5.52559614720166,6.12348293605975
"93",12861,2.9340000466,3.4292222712,4.82493361703607,5.41354096443469,4.82493361703533,5.41354096443406
"94",12929,1.0030000096,1.5077778016,4.42310764951109,5.02062812422417,4.4231076495097,5.02062812422293
"95",13000,2.9340000466,3.4292222712,5.12459355128994,5.72296943906983,5.12459355128969,5.72296943906968
"96",13071,9.4475557204,10.0058335158,7.9783053184297,8.54946419438769,7.97830531843415,8.54946419439195
"97",13141,13.3326113408,13.8002224422,6.97484160454123,7.55289199041953,6.97484160454403,7.55289199042223
"98",13206,0.4971666616,0.9820000078,3.14134211567821,3.75891865454241,3.1413421156747,3.75891865453919
"99",13258,0.885888899,1.394055575,3.81785828665958,4.43044439879535,3.81785828665719,4.43044439879318
"100",13313,9.4475557204,10.0058335158,6.48579483264496,7.06907555171274,6.48579483264695,7.06907555171469
"101",13365,-0.2057222342,0.2574999966,1.03428772881743,1.66796942139762,1.03428772881046,1.66796942139113
"102",13422,0.842888891,1.355500017,1.38607493839652,2.02330259429426,1.38607493839013,2.02330259428833
"103",13481,0.842888891,1.355500017,3.1425557310352,3.7746037048602,3.1425557310317,3.774603704857
"104",13536,0.730111115,1.2380000232,5.23281730285093,5.83339167438531,5.23281730285087,5.83339167438533
"105",13607,3.0941111652,3.5815000558,5.03863064796615,5.63710926827067,5.03863064796577,5.63710926827039
"106",13699,-0.3642777884,0.1134444382,2.96436820013468,3.58980269661839,2.96436820013089,3.58980269661491
"107",13802,0.842888891,1.355500017,3.22310373674872,3.8378745210503,3.22310373674535,3.8378745210472
"108",13909,0.4782777812,0.9872777948,4.78704457749054,5.39791478830817,4.78704457748974,5.39791478830751
"109",14008,0.842888891,1.355500017,3.08230866724544,3.70704259908802,3.08230866724184,3.70704259908472
"110",14075,-0.1573888956,0.4318333364,0.108460772204341,0.767710024437353,0.108460772195844,0.767710024429462
"111",14129,-0.3085000092,0.3101111156,0.245582210743255,0.906510296162721,0.245582210734987,0.90651029615505
"112",14177,0.885888899,1.394055575,2.75253120550977,3.37842747654066,2.75253120550563,3.37842747653685
"113",14226,0.955666667,1.4730000108,1.50076106046696,2.14473877258062,1.50076106046076,2.14473877257488
"114",14285,-0.4067222358,0.0308888896,0.191473331220756,0.848806570439209,0.191473331212395,0.848806570431446
"115",14343,-0.3085000092,0.3101111156,-1.68637965130891,-0.999058232408409,-1.68637965132036,-0.999058232419058
"116",14400,-2.7151667148,-2.2707778312,-2.79878676469927,-2.09982996318333,-2.79878676471255,-2.0998299631957
